"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,69.68,13.83
"2p",22.62,0,0,0
"3p",0,0,67.24,0
"4p",0.23,0,0,0
"5p",0.76,0,0,0
"6p",0,0,98.82,0
"7p",97.8,0,0,0
"8p",0,0,86.8,0
"9p",0,0,99.96,0
"10p",0,0,0.77,0
"11p",0.24,0,0,0
"12p",0.1,0,0,0
"16p",6.56,0,10.48,0
"17p",0,0,99.86,0
"18p",0,0,59.55,0
"19p",0,0,26.31,0
"20p",2.17,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",98.13,0,0,31.25
"2q",8.86,0,0.25,0
"3q",1.12,0,0.23,0
"4q",0,0,0,0
"5q",0.22,0,0,0
"6q",0,0,11.34,0
"7q",4.74,0,0,0
"8q",1.81,0,0,0
"9q",0,0,86.16,0
"10q",1.02,0,0,0
"11q",3.96,0,0,0
"12q",13.99,0,0.34,0
"13q",98.25,0,0,0
"14q",0,0,98.89,0
"15q",0,0,56.5,50.67
"16q",25.86,0,15.97,0
"17q",100,0,0,0
"18q",0,0,97.62,0
"19q",0,0,0,0
"20q",84.78,0,0,0
"21q",0,0,56.88,19.81
"22q",0,0,66.78,33.07
"Yq",0,0,0,0
"Xq",100,0,0,0
