"","GAIN","AMPLI","LOSS","LOH"
"1p",0.2,0,0,0
"2p",0.28,0,0.51,0
"3p",1.13,0,62.35,0
"4p",0,0,0,0
"5p",0,0,0,5.96
"6p",17.36,0,25.22,0
"7p",0,0,0,0
"8p",0,0,15.34,0
"9p",99.95,0,0,0
"10p",99.77,0,0,0
"11p",0,0,26.83,0
"12p",0,0,0,0
"16p",15.63,0,75.1,7.73
"17p",30.98,0,0,76.62
"18p",0,0,31.53,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",1.95,0,2.33,0
"2q",0,0,17.88,0
"3q",4.29,0,0,9.95
"4q",1.68,0,96.3,0
"5q",0,0,0.35,0
"6q",0,0,0,2.38
"7q",29.1,0,0.21,2.67
"8q",99.98,0,0,14.56
"9q",22.02,0,0,0
"10q",0.01,0,99.97,0
"11q",0,0,0,0
"12q",2.63,0,5.44,0
"13q",0,0,77.73,0
"14q",96.17,0,0,2.86
"15q",0.78,0,1.22,0
"16q",0,0,7.95,0
"17q",100,0,0,11.08
"18q",0.58,0,1.5,0
"19q",0,0,1.16,0
"20q",20.39,0,0.81,0
"21q",5.45,0,0.7,0
"22q",0,0,97.76,0
"Yq",0,0,0,0
"Xq",1.43,0,0,0
