"","GAIN","AMPLI","LOSS","LOH"
"1p",98.01,0,1.68,2.37
"2p",74.48,0,0,24.94
"3p",17.64,0,0,96.54
"4p",0,0,0.54,0
"5p",99.49,0,0,0
"6p",24.19,0,0,0
"7p",3.29,0,0,0
"8p",0.73,0,2.07,95.09
"9p",95.1,0,0,0
"10p",100,0,0,100
"11p",26.39,0,0,9.7
"12p",5.14,0,0,91.38
"16p",88.37,0,0,10.98
"17p",61.66,0,38.01,64.77
"18p",26.17,0,0,99.9
"19p",75.54,0,0,100
"20p",99,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",96.57,0,0,0
"1q",0.56,0,0,0
"2q",98.69,0,0.63,0
"3q",77.98,0,0.23,88.34
"4q",0,0,0.18,0
"5q",99.77,0,0,0
"6q",100,0,0,0
"7q",0,0,7.8,97.36
"8q",1.54,0,0,0
"9q",22.74,0,1.36,0
"10q",50.41,0,3.83,91.79
"11q",99.16,0,0,0
"12q",6.35,0,1.1,93.45
"13q",37.62,0,0,35.66
"14q",98.57,0,0,0
"15q",11.06,0,2.28,0
"16q",58.03,0,1.44,0
"17q",99.86,0,0,5.24
"18q",0,0,30.17,70.8
"19q",52.28,0,0,52.49
"20q",33.8,0,0,0
"21q",98.35,0,0,0
"22q",68.28,0,0.17,0
"Yq",0,0,0,0
"Xq",12.6,0,11.82,75.3
