"","GAIN","AMPLI","LOSS","LOH"
"1p",55.02,0,0,81.79
"2p",43.86,0,0,0
"3p",0.37,0,56.74,0
"4p",93.55,0,0,42.01
"5p",31.34,0,0,0
"6p",52.57,0,0,0
"7p",93.21,0,0,5.04
"8p",56.82,0,0,0
"9p",0,0,49.15,0
"10p",35.85,0,0,0
"11p",59.43,0,0,6.99
"12p",0,0,70.33,28.79
"16p",32.91,0,0,10.48
"17p",0,0,80.77,0
"18p",0,0,0,99.9
"19p",0,0,21.89,78.49
"20p",0,0,13.45,29.1
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",42.49,0,0,9
"1q",13.3,0,0,0
"2q",45.43,0,0,0
"3q",40.36,0,0.26,0
"4q",18.71,0,0,0
"5q",0,0,37.96,34.94
"6q",0,0,0.13,0
"7q",65.63,0,0,0
"8q",9.46,0,7.09,82.34
"9q",99.98,0,0,0
"10q",47.2,0,0,0
"11q",42.28,0,0,0
"12q",50.3,0,0,8.04
"13q",0,0,27.68,72.4
"14q",54.55,0,0,0
"15q",0.07,0,0,96.65
"16q",100,0,0,69.15
"17q",28.39,0,0,0
"18q",0.5,0,89.53,0
"19q",0,0,1.12,99.97
"20q",56.23,0,0,0
"21q",0,0,14.74,0
"22q",13.37,0,11.53,23.59
"Yq",0,0,0,0
"Xq",29.33,0,2.16,61.68
