"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.99,0
"2p",0,0,0,0
"3p",19.24,0,2.96,0
"4p",0,0,99.98,0
"5p",0.41,0,0,0
"6p",89,0,0,0
"7p",0,0,0.24,0
"8p",0,0,5.31,0
"9p",0,0,99.86,0
"10p",0,0,1.11,6.62
"11p",0,0,0.88,0
"12p",1.07,0,12.61,0
"16p",97.06,0,0,10.26
"17p",0,0,0,0
"18p",0,0,12.55,0
"19p",0,0,0,0
"20p",5.31,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,1.71,0
"2q",0,0,0.26,1.83
"3q",0.52,0,0.73,0
"4q",0,0,99.92,0
"5q",1,0,2.35,0
"6q",0.05,0,99.91,0
"7q",0,0,0.7,0
"8q",0.63,0,0,3.83
"9q",0,0,99.97,0
"10q",12.51,0,7.5,0
"11q",0,0,0,0
"12q",14.71,0,0.24,0
"13q",0.53,0,3.58,0
"14q",0,0,98.88,0
"15q",1.12,0,0.59,3.19
"16q",0.84,0,0,0
"17q",0.83,0,0.26,0
"18q",0,0,18.23,0
"19q",0,0,98.11,0
"20q",2.74,0,0,0
"21q",26.07,0,0.71,0
"22q",4.07,0,0.12,0
"Yq",0,0,0,0
"Xq",2.03,0,0,0
