"","GAIN","AMPLI","LOSS","LOH"
"1p",0.17,0,0,0
"2p",0.28,0,0.51,0
"3p",0.57,0,44.64,0
"4p",0,0,0,0
"5p",0,0,0,5.96
"6p",17.36,0,21.78,0
"7p",0,0,0,0
"8p",0,0,15.34,0
"9p",98.05,0,0,0
"10p",51.41,0,0,0
"11p",0,0,26.83,0
"12p",0,0,0,0
"16p",10.06,0,75.1,7.73
"17p",30.98,0,0,76.62
"18p",0,0,29.81,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",1.26,0,2.33,0
"2q",0,0,17.55,0
"3q",3.45,0,0,9.95
"4q",1.31,0,53.7,0
"5q",0,0,0.35,0
"6q",0,0,0,2.38
"7q",15.33,0,0.21,2.67
"8q",84.83,0,0,14.56
"9q",16.6,0,0,0
"10q",0.01,0,49.09,0
"11q",0,0,0,0
"12q",1.9,0,5.22,0
"13q",0,0,77.73,0
"14q",16.29,0,0,2.86
"15q",0.78,0,0.77,0
"16q",0,0,7.04,0
"17q",100,0,0,5.76
"18q",0.58,0,1.27,0
"19q",0,0,0.55,0
"20q",14.69,0,0.81,0
"21q",5.45,0,0.7,0
"22q",0,0,41.96,0
"Yq",0,0,0,0
"Xq",1.18,0,0,0
