"","GAIN","AMPLI","LOSS","LOH"
"1p",5.67,0,12.79,0
"2p",0,0,0,7.18
"3p",4.68,0,0,2.9
"4p",0,0,0,0
"5p",99.89,0,0,0
"6p",99.59,0,0,54.78
"7p",100,0,0,0
"8p",99.46,0,0,0
"9p",0,0,0.65,0
"10p",82.84,0,17.11,0
"11p",41.11,0,0,0
"12p",0,0,0,0
"16p",99.09,0,0,9.42
"17p",23.79,0,0,76.21
"18p",100,0,0,0
"19p",8.18,0,10.98,10.88
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",97.74,0,0,6.07
"1q",42.06,0,0,0
"2q",0,0,0,4.59
"3q",0,0,0,3.03
"4q",0,0,0.74,0
"5q",99.95,0,0,0
"6q",98.95,0,0,0
"7q",9.81,0,0,90.28
"8q",98.2,0,0,0
"9q",0,0,2.59,3.74
"10q",0.1,0,0,2.87
"11q",18.86,0,65.17,0
"12q",0.53,0,0.46,0
"13q",0.26,0,0,2.65
"14q",0.86,0,0,0
"15q",98.88,0,0,4.36
"16q",0,0,0,100
"17q",98.52,0,0,0
"18q",99.49,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,10.03
"22q",57.01,0,35.43,27.72
"Yq",0,0,0,0
"Xq",100,0,0,16.17
