"","GAIN","AMPLI","LOSS","LOH"
"1p",49.61,0,10.77,0
"2p",18.96,0,0,11.18
"3p",11.33,0,86.1,12.29
"4p",0,0,0,100
"5p",59.9,0,0,0
"6p",83.33,0,0,87.53
"7p",66.26,0,0,0
"8p",0.92,0,81.53,17.62
"9p",95.03,0,0,12.35
"10p",0,0,100,0
"11p",74.73,0,0,57.72
"12p",99.7,0,0,0
"16p",79.69,0,0,0
"17p",100,0,0,99.89
"18p",99.6,0,0,0
"19p",0,0,97.12,0
"20p",99.92,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",92.46,0,0,35.51
"1q",83.1,0,0,0
"2q",62.58,0,0.93,19.21
"3q",55.43,0,0,3.88
"4q",12.48,0,31.4,18.98
"5q",0,0,100,0
"6q",100,0,0,100
"7q",84.71,0,15.25,0
"8q",83.22,0,0,3.32
"9q",0,0,95.36,0
"10q",2.46,0,83.88,13.07
"11q",40.93,0,50.51,16.37
"12q",99.25,0,0,22.52
"13q",0.07,0,48.06,51.5
"14q",95.47,0,0,66.88
"15q",25.95,0,47.75,96.65
"16q",69.56,0,0,92.64
"17q",0.49,0,0,100
"18q",11.06,0,87.74,0
"19q",94.11,0,0,0
"20q",83.75,0,0,0
"21q",48.38,0,38.21,64.39
"22q",30.97,0,68.84,31.37
"Yq",0,0,0,0
"Xq",100,0,0,0
