"","GAIN","AMPLI","LOSS","LOH"
"1p",0.2,0,14.18,0
"2p",0,0,0,0
"3p",0,0,86.98,0
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",100,0,0,0
"7p",0.52,0,0,0
"8p",20.98,0,53.01,0
"9p",0,0,0.58,0
"10p",0,0,0.69,0
"11p",0,0,21.12,0
"12p",0,0,0,0
"16p",0,0,0,11.96
"17p",0,0,0.96,0
"18p",0,0,0,0
"19p",0.37,0,0,10.44
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,4.3,0
"1q",86.28,0,0,0
"2q",0,0,27.05,1.9
"3q",40.88,0,0,2.42
"4q",0,0,99.92,0
"5q",0,0,0.45,0
"6q",11.59,0,88.4,0
"7q",0,0,0,0
"8q",25.24,0,0,0
"9q",0.37,0,0.47,0
"10q",0,0,0.13,3.22
"11q",0.2,0,0,0
"12q",0.26,0,0.25,0
"13q",0.67,0,0,0
"14q",1.77,0,12.74,3.99
"15q",0,0,0.16,3.32
"16q",0.74,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0.51,0,0,0
"21q",0,0,0,0
"22q",0.74,0,0.17,0
"Yq",0,0,0,0
"Xq",0,0,1.72,0
