"","GAIN","AMPLI","LOSS","LOH"
"1p",44.87,0,30.01,0
"2p",1.87,0,0,0
"3p",0,0,98.25,0
"4p",0,0,94.74,0
"5p",0,0,97.29,0
"6p",0,0,0.51,0
"7p",0,0,0,0
"8p",0,0,0.78,0
"9p",0,0,99.66,0
"10p",0,0,0,100
"11p",0,0,99.97,0
"12p",0,0,0.98,0
"16p",0,0,90.38,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",6.28,0,0,0
"1q",0,0,1.99,0
"2q",1.17,0,0.38,0
"3q",0,0,0,0
"4q",0,0,98.57,0
"5q",0,0,99.79,0
"6q",5.99,0,0,0
"7q",5.87,0,0,0
"8q",0.32,0,0.04,0
"9q",0,0,94.7,0
"10q",0,0,47.08,50.94
"11q",0,0,99.97,0
"12q",0,0,1.04,0
"13q",2.12,0,0,0
"14q",0,0,98.19,0
"15q",0,0,90.45,0
"16q",0,0,96.42,0
"17q",6.37,0,0,0
"18q",3.59,0,0,0
"19q",0,0,0,0
"20q",6.07,0,0,0
"21q",0,0,80.54,0
"22q",0,0,73.71,0
"Yq",0,0,0,0
"Xq",57.76,0,0,0
