"","GAIN","AMPLI","LOSS","LOH"
"1p",4.25,0,0,2.56
"2p",0,0,2.95,3.49
"3p",0.17,0,0.3,5.97
"4p",0,0,100,0
"5p",0.58,0,0,0
"6p",0,0,0,100
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0,7.21
"10p",0,0,94.84,0
"11p",0,0,0,0
"12p",99.7,0,0,0
"16p",0,0,0,9.69
"17p",40.02,0,59.91,0
"18p",0,0,0,0
"19p",0,0,17.7,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.86,0
"1q",98.63,0,0.48,0
"2q",0,0,0.87,1.74
"3q",0.63,0,4.27,5.78
"4q",0,0,99.89,0
"5q",0,0,0,0
"6q",0,0,0,100
"7q",99.69,0,0,0
"8q",99.33,0,0,0
"9q",0,0,1.14,0
"10q",0,0,0,99.99
"11q",0,0,0,3.38
"12q",100,0,0,0
"13q",21.99,0,70.91,51.9
"14q",0,0,1.2,3.93
"15q",0,0,99.79,0
"16q",0,0,100,0
"17q",97.14,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,1.41,0
"22q",1.61,0,1.49,0
"Yq",0,0,0,0
"Xq",0,0,99.43,0
