"","GAIN","AMPLI","LOSS","LOH"
"1p",13.65,0,1.91,33.56
"2p",99.56,0,0,39.92
"3p",22.05,0,8.13,74.56
"4p",0,0,0,100
"5p",45.42,0,5.44,30.98
"6p",100,0,0,100
"7p",58.59,0,0,5.23
"8p",99.66,0,0,44.41
"9p",11.79,0,0,82.95
"10p",83.98,0,0,0
"11p",16.96,0,0,8.31
"12p",22.96,0,0,0
"16p",11.39,0,15.58,100
"17p",0,0,35.97,99.89
"18p",52.55,0,0,0
"19p",0,0,0,100
"20p",57.51,0,0,56.25
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.91,0
"1q",12.95,0,1.02,94.42
"2q",0,0,0,100
"3q",35.49,0,0,13.99
"4q",6.7,0,1.17,99.92
"5q",3.56,0,31,49.53
"6q",42.08,0,3.28,41.82
"7q",20.95,0,15.85,0
"8q",100,0,0,4.06
"9q",0,0,0,96.12
"10q",1.95,0,7.66,99.99
"11q",4.29,0,0,0
"12q",7.59,0,9.33,0
"13q",31.47,0,4.32,100
"14q",0,0,5.54,98.92
"15q",2.17,0,29.14,26.25
"16q",0,0,0,54.76
"17q",59.78,0,0,100
"18q",0,0,0,0
"19q",8.01,0,0,52.52
"20q",99.81,0,0,12.46
"21q",25.59,0,0,0
"22q",0,0,0.12,100
"Yq",0,0,0,0
"Xq",5.81,0,26.85,0
