"","GAIN","AMPLI","LOSS","LOH"
"1p",2.23,0,5.51,61.82
"2p",46.88,0,0,0
"3p",2.29,0,0,57.77
"4p",1.72,0,0,5.51
"5p",30.14,0,0,0
"6p",65.99,0,0,6.3
"7p",2.18,0,0,0
"8p",15.87,0,10.03,43.79
"9p",95.1,0,0,0
"10p",34.83,0,7.76,30.5
"11p",6.98,0,0,100
"12p",15.53,0,0,0
"16p",9.87,0,19.03,100
"17p",0,0,48.82,50.99
"18p",10.62,0,0,0
"19p",23,0,25.1,0
"20p",53.46,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",13.04,0,57.43,13.72
"1q",82.05,0,0,82.15
"2q",51.43,0,0,0
"3q",31.71,0,0.26,35.67
"4q",28.08,0,10.12,5.53
"5q",3.18,0,0.49,2.52
"6q",46.48,0,0,3.94
"7q",34.25,0,2.07,3.21
"8q",48.88,0,0,4.73
"9q",1.36,0,4.41,96.12
"10q",44.46,0,0,38.85
"11q",61.05,0,0,78.43
"12q",66.36,0,0,9.5
"13q",53.58,0,0,6.45
"14q",25.32,0,2.46,98.92
"15q",13.47,0,0.15,4.65
"16q",9.34,0,0.39,100
"17q",4.81,0,1.53,93.98
"18q",0,0,0.49,4.24
"19q",39.89,0,0,0
"20q",26.69,0,0,19.73
"21q",6.87,0,54.15,45.85
"22q",27.01,0,0,58.47
"Yq",0,0,0,0
"Xq",1.13,0,0,100
