"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,86.82,0
"2p",99.62,0,0,0
"3p",99.23,0,0,3.17
"4p",99.94,0,0,0
"5p",99.94,0,0,60.06
"6p",11.24,0,0,0
"7p",99.94,0,0,0
"8p",99.34,0,0,0
"9p",99.95,0,0,0
"10p",0,0,0,0
"11p",99.57,0,0,0
"12p",99.26,0,0,0
"16p",99.71,0,0,0
"17p",8.89,0,90.92,0
"18p",96.01,0,0,0
"19p",97.99,0,0,0
"20p",1.63,0,60.24,39.53
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",99.98,0,0,0
"1q",98.34,0,0,0
"2q",99.31,0,0,0
"3q",99.72,0,0.25,0
"4q",99.25,0,0,0
"5q",100,0,0,64.09
"6q",2.42,0,0,5.61
"7q",99.09,0,0,0
"8q",99.1,0,0,0
"9q",99.88,0,0,0
"10q",4.31,0,0.07,3.02
"11q",100,0,0,0
"12q",99.22,0,0,0
"13q",99.79,0,0,0
"14q",0,0,87.4,0
"15q",98.48,0,0,0
"16q",99.88,0,0,0
"17q",99.45,0,0,4.89
"18q",0.07,0,90.9,0
"19q",99.77,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",99.85,0,0,13.2
"Yq",100,0,0,0
"Xq",99.95,0,0,0
