"","GAIN","AMPLI","LOSS","LOH"
"1p",10.98,0,2.47,8.73
"2p",0.39,0,0.41,2.79
"3p",2.94,0,0.63,0
"4p",1.5,0,0.5,0
"5p",1,0,0.26,0
"6p",0,0,5.4,0
"7p",0,0,0.52,0
"8p",2.7,0,5.04,0
"9p",0,0,25.02,0
"10p",12.23,0,3.75,0
"11p",3,0,7.01,6.9
"12p",84.38,0,0,0
"16p",71.15,0,5.12,19.75
"17p",4.38,0,0,69.14
"18p",0,0,0,0
"19p",15.55,0,15.81,26.92
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0.18,0
"2q",0,0,0.85,8.91
"3q",0,0,0.7,0
"4q",0,0,0,0
"5q",0.48,0,3.47,11.39
"6q",0,0,4.42,0
"7q",6.09,0,5.17,3.89
"8q",0,0,1.27,0
"9q",5.49,0,2.25,0
"10q",0,0,2.25,6.96
"11q",0.54,0,13.71,0
"12q",99.58,0,0.29,0
"13q",0.19,0,1.43,2.62
"14q",0,0,3.15,3.17
"15q",0.59,0,3.45,0
"16q",6.94,0,2.96,0
"17q",38.07,0,5.53,17.81
"18q",0,0,0.87,0
"19q",0,0,8.82,14.67
"20q",22.96,0,2.77,10.56
"21q",0.95,0,2.48,0
"22q",12.36,0,3.88,0
"Yq",0,0,0,0
"Xq",0.34,0,0,0
