"","GAIN","AMPLI","LOSS","LOH"
"1p",0.92,0,0.84,0
"2p",0.28,0,0.32,0
"3p",0.81,0,0.27,0
"4p",0,0,0,0
"5p",1,0,1.17,0
"6p",0.92,0,0.2,0
"7p",88.6,0,0,0
"8p",0.06,0,1.65,0
"9p",0.5,0,24.33,0
"10p",0,0,100,0
"11p",0.51,0,1.34,0
"12p",0.23,0,0,0
"16p",0.76,0,8.71,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",97.65,0,0,0
"20p",0.96,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,1.87,20.3
"1q",1.75,0,0.77,0
"2q",0.04,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0.96,0,0,0
"6q",0.78,0,0.24,0
"7q",96.51,0,0,2.92
"8q",0.57,0,0.81,2.62
"9q",0.11,0,0.85,0
"10q",0,0,100,0
"11q",0,0,0.23,0
"12q",0.82,0,0.49,0
"13q",2.16,0,0.27,0
"14q",3.42,0,1.2,0
"15q",0.99,0,0.95,0
"16q",0.57,0,2.3,0
"17q",0,0,15.3,0
"18q",0,0,0.47,0
"19q",29.41,0,0.99,65.34
"20q",1.19,0,0,0
"21q",1.94,0,1.1,0
"22q",1.05,0,0,0
"Yq",0,0,0,0
"Xq",0.28,0,3.94,16.78
