"","GAIN","AMPLI","LOSS","LOH"
"1p",56.9,0,0,0
"2p",78.65,0,0,0
"3p",50.72,0,37.25,0
"4p",69.81,0,14.17,14.12
"5p",19.5,0,52.97,27.45
"6p",97.27,0,0,0
"7p",4.63,0,0,0
"8p",0,0,55.92,42.2
"9p",74.54,0,0,0
"10p",0,0,100,0
"11p",13.45,0,38.75,48.34
"12p",17.52,0,80.55,82.24
"16p",99.86,0,0,7.19
"17p",3.75,0,96.18,0
"18p",99.64,0,0,0
"19p",0,0,100,0
"20p",22.63,0,37.64,0
"21p",85.12,0,0,0
"Yp",99.93,0,0,0
"Xp",31.19,0,0,0
"1q",98.2,0,1.76,94.42
"2q",28.68,0,14.06,0
"3q",99.57,0,0,0
"4q",45.45,0,43.68,9.13
"5q",32.05,0,66.42,31.72
"6q",37.66,0,29.92,25.23
"7q",75.76,0,11.27,0
"8q",9.4,0,75.77,0
"9q",0,0,92.7,0
"10q",0,0,100,0
"11q",58.18,0,41.78,0
"12q",98.22,0,0,0
"13q",99.8,0,0,0
"14q",48.19,0,3.67,50.51
"15q",54.44,0,0,0
"16q",0,0,0,0
"17q",99.08,0,0,0
"18q",19.93,0,80.02,0
"19q",99.56,0,0,0
"20q",55.48,0,40.41,0
"21q",96.68,0,0,0
"22q",99.84,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
