"","GAIN","AMPLI","LOSS","LOH"
"1p",99.39,0,0,0
"2p",89.02,0,0,0
"3p",9.79,0,6.2,97.3
"4p",96.97,0,0,0
"5p",62.79,0,1.68,0
"6p",91.22,0,0,4.9
"7p",44.65,0,7.45,85.34
"8p",3.33,0,11.01,10.6
"9p",0,0,0.54,82.95
"10p",75.82,0,0,0
"11p",98.63,0,0,8.31
"12p",98.37,0,0,0
"16p",51.56,0,1.39,13.77
"17p",0,0,0,99.89
"18p",46.43,0,0,99.9
"19p",20.88,0,19.82,0
"20p",37.73,0,0,60.87
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",4.37,0,0,0
"1q",21.57,0,9.6,0
"2q",68.97,0,0.13,0
"3q",73.26,0,0,0
"4q",46.37,0,0.24,0
"5q",5.21,0,1.25,4.47
"6q",37.51,0,34.47,9.91
"7q",50.97,0,0.48,3.02
"8q",20.36,0,0,4.3
"9q",0,0,0,96.12
"10q",0.71,0,0,90.7
"11q",44.33,0,0,0
"12q",76.42,0,0,0
"13q",46.94,0,0.19,0
"14q",5.46,0,1.51,0
"15q",0,0,0,96.65
"16q",72.04,0,0,6.01
"17q",61.52,0,3.86,93.89
"18q",1.94,0,0,99.99
"19q",64.52,0,0,0
"20q",14.56,0,0,0
"21q",60.7,0,36.92,0
"22q",8.72,0,1.55,0
"Yq",0,0,0,0
"Xq",54.17,0,0,0
