"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,32.52,0
"2p",65.9,0,0,0
"3p",42.46,0,0,3.17
"4p",96.47,0,0,0
"5p",99.94,0,0,26.24
"6p",9.79,0,0,0
"7p",80.04,0,0,0
"8p",49.58,0,0,0
"9p",53.67,0,0,0
"10p",0,0,0,0
"11p",98.42,0,0,0
"12p",80.6,0,0,0
"16p",74.66,0,0,0
"17p",8.89,0,90.92,0
"18p",50.57,0,0,0
"19p",43.36,0,0,0
"20p",1.63,0,55.66,39.53
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",95.68,0,0,0
"1q",87.7,0,0,0
"2q",28.79,0,0,0
"3q",66.04,0,0.25,0
"4q",31.29,0,0,0
"5q",100,0,0,8.73
"6q",1.87,0,0,2.82
"7q",34.58,0,0,0
"8q",18.64,0,0,0
"9q",92.73,0,0,0
"10q",3.07,0,0.07,3.02
"11q",100,0,0,0
"12q",63.85,0,0,0
"13q",37.18,0,0,0
"14q",0,0,32.57,0
"15q",53.11,0,0,0
"16q",54.04,0,0,0
"17q",40.87,0,0,4.89
"18q",0.07,0,90.9,0
"19q",43.53,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",88.8,0,0,13.2
"Yq",100,0,0,0
"Xq",99.69,0,0,0
