"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,4.02,4.58
"2p",97.21,0,0,0
"3p",19.02,0,0,0
"4p",0,0,0,0
"5p",98.65,0,0,0
"6p",70.57,0,0,0
"7p",90.49,0,0,0
"8p",98.15,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,99.63
"16p",81.85,0,0,10.55
"17p",0.26,0,98.33,0
"18p",0,0,18.33,0
"19p",59.89,0,0,0
"20p",96.56,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.98,0,0,21.06
"1q",0,0,0,0
"2q",98.76,0,0,0
"3q",0,0,0.26,0
"4q",0.39,0,0,0
"5q",96.55,0,0,0
"6q",35.99,0,0,4.23
"7q",55.51,0,0,0
"8q",95.38,0,0,3.21
"9q",0,0,0,0
"10q",0,0,0.65,0
"11q",0,0,0,3.39
"12q",0,0,0,99.97
"13q",99.82,0,0,0
"14q",0,0,0.64,0
"15q",0.4,0,0,0
"16q",93.42,0,0,7.42
"17q",96.01,0,0,0
"18q",0,0,68.93,0
"19q",93.9,0,0,0
"20q",99.09,0,0,0
"21q",90.96,0,0,0
"22q",0,0,1.1,0
"Yq",0,0,0,0
"Xq",100,0,0,13.5
