"","GAIN","AMPLI","LOSS","LOH"
"1p",0.04,0,0.8,99.93
"2p",0,0,0,0
"3p",0,0,1.92,3.96
"4p",0,0,0,0
"5p",0.53,0,0,0
"6p",0,0,0,57.17
"7p",0,0,0,0
"8p",0.41,0,0.59,0
"9p",0.68,0,0,0
"10p",0,0,0,0
"11p",0.49,0,0,0
"12p",0,0,0,0
"16p",0,0,0,7.69
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",33.78,0,2.27,0
"2q",0,0,0,0
"3q",0,0,0.26,2.8
"4q",0,0,0,2.18
"5q",0.22,0,0,0
"6q",0,0,0,0
"7q",0,0,32.15,0
"8q",5.64,0,0,0
"9q",0,0,0,3.6
"10q",0.52,0,10.19,0
"11q",0,0,0,0
"12q",0.26,0,0,0
"13q",9.36,0,0,0
"14q",0.3,0,0.52,0
"15q",0.32,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0.99,0,0,0
"22q",0.79,0,0,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
