"","GAIN","AMPLI","LOSS","LOH"
"1p",1.41,0,55.8,0
"2p",48.44,0,37.77,21.03
"3p",19.54,0,45.14,0
"4p",0,0,0,85.45
"5p",18.3,0,0,5.85
"6p",0,0,14.95,0
"7p",0,0,100,0
"8p",48.46,0,0,0
"9p",0,0,100,0
"10p",21.49,0,10.81,0
"11p",10.15,0,30.59,0
"12p",60,0,0,0
"16p",90.13,0,3.77,0
"17p",0,0,0,0
"18p",100,0,0,0
"19p",8.17,0,79.22,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",35.11,0,0,5.82
"1q",75.51,0,0,0
"2q",0,0,32.67,0
"3q",0,0,60.46,33.51
"4q",16.97,0,0,28.73
"5q",1.99,0,0,1.98
"6q",70.11,0,0,0
"7q",0,0,91.16,0
"8q",33.13,0,0,0
"9q",0,0,99.98,0
"10q",0.76,0,20.27,65.9
"11q",6.21,0,63.63,0
"12q",63.41,0,0,0
"13q",0,0,45.54,0
"14q",1.09,0,0,0
"15q",2.51,0,38.06,0
"16q",0,0,93.22,0
"17q",16.59,0,0,0
"18q",10.95,0,18.05,0
"19q",40.12,0,0.03,0
"20q",19.75,0,15.66,17.73
"21q",0,0,53.34,0
"22q",0,0,76.27,0
"Yq",0,0,0,0
"Xq",3.73,0,0,58.87
