"","GAIN","AMPLI","LOSS","LOH"
"1p",0.91,0,3.52,0
"2p",45.98,0,0,5.61
"3p",0.46,0,10.61,83.31
"4p",0.22,0,0,0
"5p",43.51,0,0,0
"6p",100,0,0,24.6
"7p",94.82,0,0,0
"8p",0,0,0.6,81.47
"9p",29.51,0,13.54,0
"10p",0,0,1.35,0
"11p",77.14,0,0,0
"12p",66.39,0,0,0
"16p",3.01,0,0,0
"17p",30.77,0,0,11.98
"18p",65.07,0,0,0
"19p",0,0,0,100
"20p",86.16,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",62.94,0,0,15.2
"1q",86.4,0,1.74,12.36
"2q",0,0,0,100
"3q",50.73,0,0,3.32
"4q",43.62,0,0,2.23
"5q",1.67,0,0.28,84.1
"6q",100,0,0,3.47
"7q",44.64,0,0,48.49
"8q",26.56,0,0,0
"9q",0.44,0,0,0
"10q",45.39,0,0,22.42
"11q",15.81,0,0,76.62
"12q",73.65,0,0,0
"13q",1.85,0,2.66,34.46
"14q",22.81,0,0,46.37
"15q",26.7,0,0.37,6.59
"16q",72.17,0,0,0
"17q",40.69,0,0,36.05
"18q",50.46,0,0,0
"19q",51.86,0,0,0
"20q",33.18,0,0,0
"21q",1.43,0,0,0
"22q",2.61,0,0.54,0
"Yq",0,0,0,0
"Xq",100,0,0,2.72
