"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,3.86
"3p",2.21,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",1.56,0,0,0
"7p",99.04,0,0,0
"8p",86.45,0,0,0
"9p",0,0,0,11.14
"10p",0,0,0,0
"11p",100,0,0,0
"12p",0,0,0,0
"16p",80.77,0,0,41.99
"17p",0,0,0,41.02
"18p",0,0,100,0
"19p",0,0,4.02,0
"20p",56.49,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",29.67,0,0,0
"1q",0,0,0,0
"2q",0,0,0.18,2.9
"3q",0,0,0.32,0
"4q",0,0,0.22,2.64
"5q",1.47,0,0,0
"6q",0,0,0,0
"7q",31.14,0,0,3.38
"8q",60.14,0,0,0
"9q",0.15,0,0.25,0
"10q",0.14,0,1.55,4.24
"11q",67.74,0,0,0
"12q",0,0,0.13,3.14
"13q",0,0,0,2.69
"14q",23.65,0,0.23,0
"15q",0,0,55.46,0
"16q",100,0,0,68.96
"17q",0,0,0,7.2
"18q",0,0,34.55,0
"19q",0,0,0,0
"20q",51.93,0,0,0
"21q",0,0,0,0
"22q",3.92,0,0.12,0
"Yq",0,0,0,0
"Xq",27.02,0,0,0
