"","GAIN","AMPLI","LOSS","LOH"
"1p",0.2,0,14.56,0
"2p",0,0,0,0
"3p",0,0,86.98,0
"4p",0,0,100,0
"5p",99.94,0,0,0
"6p",100,0,0,0
"7p",0.52,0,0,0
"8p",35.05,0,53.46,0
"9p",0,0,0.61,0
"10p",0,0,0.69,0
"11p",0,0,21.12,0
"12p",0,0,0,0
"16p",0,0,0,11.96
"17p",0,0,1.1,0
"18p",0,0,0,0
"19p",0.37,0,0,10.44
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,4.3,0
"1q",89.55,0,0,0
"2q",0,0,27.12,3.68
"3q",41.12,0,0,2.42
"4q",0,0,99.92,0
"5q",0,0,0.66,0
"6q",11.59,0,88.4,0
"7q",0,0,0,0
"8q",25.24,0,0,0
"9q",0.97,0,0.88,0
"10q",0,0,0.13,3.22
"11q",0.2,0,0,0
"12q",0.26,0,0.44,0
"13q",0.67,0,0,0
"14q",3.42,0,13.14,3.99
"15q",0,0,0.16,3.32
"16q",0.74,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0.51,0,0,0
"21q",0,0,0,0
"22q",1,0,0.17,0
"Yq",0,0,0,0
"Xq",0,0,1.97,0
