"","GAIN","AMPLI","LOSS","LOH"
"1p",0.23,0,0,0
"2p",0.04,0,2.96,0
"3p",97.31,0,0,0
"4p",0.62,0,0,0
"5p",95.76,0,1.18,0
"6p",71.48,0,26.46,0
"7p",95.04,0,0,0
"8p",21.48,0,72.37,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",27.16,0,1.09,0
"16p",5.51,0,5.84,11.29
"17p",0,0,97.99,0
"18p",100,0,0,0
"19p",4.36,0,2.2,0
"20p",0.49,0,0.19,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",79.25,0,0,0
"1q",98.68,0,0,0
"2q",0.41,0,0.38,0
"3q",97.89,0,0,0
"4q",0.94,0,0,0
"5q",36.36,0,2.11,3.23
"6q",0,0,100,0
"7q",87.54,0,0,2.86
"8q",96.39,0,0,0
"9q",0,0,99.56,0
"10q",3.86,0,0.34,0
"11q",0.28,0,0.31,0
"12q",0,0,0.91,99.97
"13q",0.47,0,0.28,0
"14q",0,0,96.24,0
"15q",0.33,0,0.77,0
"16q",1.41,0,2.38,0
"17q",99.89,0,0,0
"18q",99.4,0,0,0
"19q",0,0,2.06,96.47
"20q",0,0,0.85,0
"21q",99.83,0,0,0
"22q",0.42,0,28.56,0
"Yq",0,0,0,0
"Xq",58.4,0,0,0
