"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.22,99.93
"2p",99.33,0,0,0
"3p",0.36,0,1.22,100
"4p",0,0,1.18,0
"5p",94.34,0,0,5.68
"6p",99.95,0,0,16.29
"7p",0,0,0,0
"8p",0,0,46.65,97.08
"9p",98.85,0,0,0
"10p",97.05,0,0.71,0
"11p",96.19,0,0,5.65
"12p",0,0,0,99.63
"16p",98.04,0,1.14,98.78
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",0.77,0,0,100
"20p",9,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.98,0,0,99.81
"1q",79.63,0,0,17.33
"2q",98.92,0,0,0
"3q",2.95,0,0,96.83
"4q",0.62,0,0.19,0
"5q",7.36,0,0.4,19.3
"6q",100,0,0,0
"7q",99.95,0,0,0
"8q",99.43,0,0,2.62
"9q",99.61,0,0,0
"10q",87.56,0,0,3.75
"11q",0.7,0,0,100
"12q",0,0,0.28,99.97
"13q",94.33,0,0,0
"14q",0,0,0.84,98.92
"15q",0.78,0,0.11,0
"16q",70.22,0,29.74,93.27
"17q",22.56,0,0,74.88
"18q",0,0,0,99.99
"19q",98.73,0,0,0
"20q",0,0,0,0
"21q",98.26,0,0,0
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",99.69,0,0,0
