"","GAIN","AMPLI","LOSS","LOH"
"1p",1.35,0,13.14,30.08
"2p",29.15,0,0,6.85
"3p",1.56,0,65.69,33.28
"4p",3.71,0,96.26,0
"5p",59.25,0,0,0
"6p",0,0,0.68,0
"7p",0,0,0,13.52
"8p",0,0,0,6.39
"9p",0,0,44.48,35.56
"10p",0,0,0,0
"11p",76.78,0,0,11.97
"12p",0,0,0,17.6
"16p",0,0,91.09,0
"17p",0,0,99.89,0
"18p",23.93,0,42.57,0
"19p",0,0,49.67,0
"20p",7.59,0,0,45.91
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",91.84,0,0,0
"1q",25.89,0,0,0
"2q",28.21,0,0,0
"3q",41.32,0,0,0
"4q",14.15,0,0.59,0
"5q",0,0,79.67,0
"6q",0,0,56.82,0
"7q",3.06,0,38.48,3.2
"8q",19.12,0,0.59,0
"9q",0,0,44.76,41.4
"10q",11.08,0,3.22,5.71
"11q",23.59,0,0,0
"12q",0.25,0,0,0
"13q",0,0,100,0
"14q",7.68,0,0,5.1
"15q",0,0,0,6.36
"16q",7.36,0,21.17,0
"17q",0,0,0,4.99
"18q",5.44,0,94.5,0
"19q",17.27,0,0.26,0
"20q",55.32,0,0,0
"21q",12.81,0,0,0
"22q",0.14,0,3.54,47.55
"Yq",0,0,0,0
"Xq",94.5,0,0,0
