"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,2.63
"2p",0,0,6.29,3.21
"3p",0.63,0,1.89,5.41
"4p",0.1,0,0,0
"5p",99.94,0,0,0
"6p",15.1,0,10.16,0
"7p",0.07,0,0,0
"8p",99.66,0,0,0
"9p",29.62,0,0,0
"10p",0,0,0.88,0
"11p",0.13,0,1.12,5.16
"12p",0,0,0,0
"16p",8.99,0,4.75,4.08
"17p",0,0,76.82,0
"18p",3.59,0,0,0
"19p",0.19,0,0.09,0
"20p",2.41,0,1.06,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,4.69
"1q",0,0,0,0
"2q",0.14,0,2.76,0
"3q",0,0,0,0
"4q",0.28,0,0,0
"5q",100,0,0,0
"6q",0.55,0,40.43,0
"7q",0,0,0,0
"8q",99.88,0,0,0
"9q",99.98,0,0,0
"10q",0,0,0.59,0
"11q",1.25,0,66.58,0
"12q",0,0,0.3,0
"13q",0,0,0.62,0
"14q",0,0,18.17,0
"15q",32.59,0,1.45,0
"16q",1.65,0,1.6,0
"17q",0,0,5.93,0
"18q",2.71,0,0.45,0
"19q",11.36,0,0,0
"20q",0,0,0,0
"21q",0.87,0,3.3,0
"22q",88.92,0,0.12,82.36
"Yq",0,0,0,0
"Xq",0.56,0,0,15.48
