"","GAIN","AMPLI","LOSS","LOH"
"1p",2.16,0,0.36,2.89
"2p",0,0,3.05,3.89
"3p",4.9,0,1.24,9.51
"4p",0.58,0,0,0
"5p",0,0,0,0
"6p",0.12,0,3.34,7.74
"7p",2.09,0,0,0
"8p",0.78,0,0,0
"9p",0,0,0.13,14.05
"10p",0,0,0,0
"11p",2.91,0,0.13,10.44
"12p",5.57,0,0,8.6
"16p",5.88,0,0,9.66
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.82,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.61,0,0,0
"1q",0,0,0,0
"2q",0,0,0.1,3.79
"3q",0,0,0,3.44
"4q",0,0,5.78,3.11
"5q",0,0,0,0
"6q",0,0,0.13,5.14
"7q",1.23,0,0.24,5.12
"8q",4.06,0,0.01,3.39
"9q",8.97,0,0.4,0
"10q",1.24,0,7.97,5.72
"11q",0.07,0,0.41,0
"12q",0,0,0.09,0
"13q",0.61,0,12.06,4.84
"14q",1.28,0,0.52,0
"15q",5.59,0,7.38,3.58
"16q",2.79,0,0,0
"17q",0.11,0,0,0
"18q",0,0,0,0
"19q",0,0,0.92,0
"20q",0.33,0,0,0
"21q",0,0,0,0
"22q",0.47,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
