"","GAIN","AMPLI","LOSS","LOH"
"1p",1.76,0,1.44,8.77
"2p",20.22,0,2.82,5.46
"3p",0,0,34.03,96.71
"4p",0,0,0,10.39
"5p",0,0,16.91,36.79
"6p",0.43,0,0.66,0
"7p",4.23,0,12.86,6.55
"8p",0.41,0,9.78,15.61
"9p",0,0,15.03,0
"10p",3.5,0,0.65,10.42
"11p",0.29,0,0,65.2
"12p",2.93,0,0.42,9.15
"16p",7.64,0,6.85,11.94
"17p",12.37,0,30.34,29.34
"18p",4.85,0,7.3,32.81
"19p",4.85,0,21.64,68.7
"20p",6.18,0,2.41,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.27,0,0,99.81
"1q",0,0,9.35,21.41
"2q",3.22,0,0.45,3.24
"3q",0,0,8.86,13.23
"4q",0,0,0,0
"5q",0,0,5.18,6.09
"6q",0.78,0,1.28,3.12
"7q",1.97,0,6.16,10.49
"8q",0,0,0.16,6.65
"9q",6.72,0,4.48,6.8
"10q",4.69,0,5.69,11.03
"11q",2.83,0,0.98,6.57
"12q",2.26,0,2.69,6.06
"13q",0.35,0,8.76,13.74
"14q",6.22,0,0.69,4.49
"15q",4.51,0,3.17,8.45
"16q",8.72,0,1.73,0
"17q",4.69,0,3.96,20.66
"18q",2.49,0,1.04,6.38
"19q",2.59,0,7.47,23.36
"20q",5.31,0,6.36,0
"21q",2.22,0,0.97,0
"22q",18.58,0,3.23,8.99
"Yq",0,0,0,0
"Xq",0,0,2.44,100
