"","GAIN","AMPLI","LOSS","LOH"
"1p",6.42,0,0.05,7.38
"2p",0.7,0,0.02,0
"3p",0.18,0,0.66,0
"4p",8.12,0,0,12.1
"5p",0.96,0,0,0
"6p",0,0,4.19,11.03
"7p",0,0,0.73,0
"8p",0.68,0,2.69,17.35
"9p",0,0,25.32,0
"10p",0,0,2.04,0
"11p",0,0,0.77,7.7
"12p",79.86,0,0,13.54
"16p",81.21,0,1.05,13.83
"17p",4.38,0,0.99,0
"18p",0,0,1.9,22.58
"19p",0,0,0,0
"20p",0,0,0.17,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0.41,3.2
"2q",0,0,0.08,3.8
"3q",0,0,1.93,0
"4q",0,0,0,0
"5q",0,0,3.19,2.2
"6q",0.37,0,2.06,4.3
"7q",0,0,1.67,4.07
"8q",1.19,0,0.02,0
"9q",2.72,0,0.27,4.12
"10q",0.36,0,1.63,6.19
"11q",4.51,0,0.43,0
"12q",42.21,0,0.19,15.83
"13q",0,0,1.54,3.24
"14q",1.04,0,1.04,0
"15q",0,0,3.24,0
"16q",0,0,0,0
"17q",1.39,0,3.91,10.02
"18q",0,0,0.88,5.49
"19q",0,0,0.19,13.56
"20q",6.03,0,0.55,11.44
"21q",0.86,0,1.24,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
