"","GAIN","AMPLI","LOSS","LOH"
"1p",3.13,0,3.98,99.93
"2p",0,0,0,97.8
"3p",99.42,0,0,0
"4p",96.01,0,0,0
"5p",49.92,0,36.32,14.04
"6p",99.93,0,0,0
"7p",100,0,0,0
"8p",0,0,22.9,97.08
"9p",99.36,0,0,0
"10p",100,0,0,0
"11p",66.82,0,0,100
"12p",13.51,0,0,0
"16p",0,0,5.19,22.29
"17p",0,0,100,0
"18p",99.68,0,0,99.9
"19p",99.69,0,0,0
"20p",55.26,0,0,45.61
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,90.73,0
"1q",55.2,0,0,48.25
"2q",0,0,0,100
"3q",3.83,0,0,0
"4q",9.52,0,0.81,0
"5q",2.58,0,0.22,0
"6q",32.97,0,0,0
"7q",99.88,0,0,0
"8q",10.84,0,0,0
"9q",79.34,0,0,0
"10q",20.7,0,0.34,0
"11q",99.98,0,0,8.51
"12q",51.71,0,0,33.39
"13q",14.34,0,0.28,100
"14q",97.8,0,0,0
"15q",0,0,0,96.65
"16q",25.76,0,0.29,0
"17q",0,0,70.83,26.2
"18q",0,0,0,88.53
"19q",76.59,0,13.03,0
"20q",0,0,46.22,53.72
"21q",98.35,0,0,0
"22q",0,0,7.71,100
"Yq",0,0,0,0
"Xq",0,0,99.04,0
