"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0.6,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,2.45,0
"12p",0.83,0,0,0
"16p",0,0,0.36,8.74
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0.08,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.51
"1q",0,0,1.34,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0.4,0
"5q",0,0,0,2.75
"6q",0,0,0,2.3
"7q",0.35,0,0,0
"8q",0,0,0,0
"9q",0,0,1.31,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0.3,0,0,0
"13q",0,0,0,0
"14q",0,0,1.24,0
"15q",0.34,0,0,0
"16q",0,0,0,0
"17q",0,0,0.62,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",0.3,0,0,4.34
