"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",27.68,0,0,0
"3p",0,0,0,0
"4p",20.67,0,0,0
"5p",48.01,0,0,0
"6p",1.98,0,0,0
"7p",62.9,0,0,0
"8p",0.6,0,0,0
"9p",0,0,72.19,0
"10p",0,0,0,0
"11p",0,0,0,5.08
"12p",22.3,0,0,0
"16p",75.31,0,0,13.41
"17p",7.3,0,0,14.85
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,20.43
"1q",6.23,0,0,12.58
"2q",0,0,0,0
"3q",0,0,52.21,0
"4q",3.34,0,0,0
"5q",23.49,0,0,0
"6q",0,0,0,0
"7q",34.12,0,0,0
"8q",44.81,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,4.01
"15q",0,0,0,0
"16q",0,0,0,6.9
"17q",5.81,0,8.97,22.91
"18q",0,0,0,0
"19q",0,0,0,0
"20q",30.04,0,38.31,0
"21q",0,0,0,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",56.72,0,0,10.66
