"","GAIN","AMPLI","LOSS","LOH"
"1p",7.82,0,0,0
"2p",29.71,0,31.69,0
"3p",5.64,0,56.82,0
"4p",75.55,0,0,0
"5p",0,0,99.94,0
"6p",0.55,0,0,0
"7p",0,0,74.94,0
"8p",7.13,0,31.3,0
"9p",12.24,0,38.62,0
"10p",27.75,0,8.83,0
"11p",0,0,92.33,0
"12p",5.02,0,86.06,87.94
"16p",0,0,39.87,39.87
"17p",0,0,12.29,99.89
"18p",0,0,94.76,0
"19p",12.68,0,16.95,18.22
"20p",0,0,96.5,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",30.95,0,0,0
"1q",2.4,0,86.36,0
"2q",11.8,0,3.65,3.77
"3q",0.03,0,0.24,2.88
"4q",0.3,0,11.36,0
"5q",0,0,70.82,7.35
"6q",0,0,0,0
"7q",36.27,0,0,0
"8q",10.89,0,0,2.84
"9q",0,0,0.5,0
"10q",1.36,0,24.28,0
"11q",6.93,0,12.7,5.6
"12q",0,0,0.51,0
"13q",9.57,0,21.99,0
"14q",0,0,30.62,0
"15q",19.82,0,25.04,0
"16q",0.67,0,44.74,0
"17q",0.35,0,25.49,0
"18q",0,0,17.35,88.2
"19q",10.54,0,2.87,0
"20q",0.9,0,0,0
"21q",0.35,0,0,0
"22q",10.25,0,0.12,0
"Yq",0,0,0,0
"Xq",94.52,0,0,0
