"","GAIN","AMPLI","LOSS","LOH"
"1p",22.43,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0.47,0
"5p",0.72,0,0,0
"6p",0,0,1.15,8.46
"7p",78.61,0,0,0
"8p",8.62,0,0,0
"9p",6.79,0,21.15,0
"10p",0,0,100,0
"11p",0,0,0.4,0
"12p",0,0,0,0
"16p",4.93,0,0,11.51
"17p",0,0,0,0
"18p",0,0,0,0
"19p",56.83,0,7.94,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,2.8
"2q",0.16,0,0,0
"3q",0,0,0,2.85
"4q",0,0,5.42,0
"5q",0.2,0,0,0
"6q",0,0,1.63,0
"7q",100,0,0,2.97
"8q",0,0,1.76,0
"9q",10.06,0,3.84,0
"10q",0,0,50.66,0
"11q",0.06,0,0,0
"12q",0.39,0,0.28,3.08
"13q",1.3,0,0,0
"14q",0.3,0,0,3.2
"15q",0,0,0.31,0
"16q",0,0,11.76,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",14.89,0,2.27,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,4.62,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
