"","GAIN","AMPLI","LOSS","LOH"
"1p",24.63,0,1.8,2.54
"2p",42.18,0,2.91,0
"3p",30.95,0,1.1,0
"4p",0,0,2.29,0
"5p",40.43,0,15.6,0
"6p",45.49,0,0,0
"7p",36.8,0,0,0
"8p",25.78,0,18.08,10.44
"9p",5.59,0,0.49,0
"10p",0,0,20.22,0
"11p",0,0,0,6.78
"12p",4.91,0,4.41,0
"16p",0,0,7.57,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.9,0,0,13.02
"20p",39.13,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,6.3,0
"2q",28.85,0,14.28,1.87
"3q",45.67,0,0,9.01
"4q",47.29,0,1.22,2.1
"5q",7.66,0,23.35,2.03
"6q",15.26,0,43.29,0
"7q",32.79,0,0,0
"8q",22.58,0,0,0
"9q",18.48,0,0,0
"10q",0,0,24.37,0
"11q",0.5,0,0,0
"12q",18.7,0,0.36,0
"13q",19.54,0,70.27,0
"14q",19.7,0,0,3.35
"15q",0,0,9.17,3.17
"16q",0,0,54.96,0
"17q",19.65,0,0,0
"18q",0,0,2.62,5.06
"19q",20.5,0,0,0
"20q",42.37,0,0,0
"21q",6.5,0,0,0
"22q",0,0,0,0
"Yq",100,0,0,0
"Xq",0,0,0,0
