"","GAIN","AMPLI","LOSS","LOH"
"1p",5.32,0,1.89,22.43
"2p",0,0,0,0
"3p",0,0,0.21,3.12
"4p",0.1,0,61.51,0
"5p",3.1,0,20.58,0
"6p",26.23,0,0,0
"7p",46.4,0,0,0
"8p",32.27,0,0.61,0
"9p",45.91,0,0.82,0
"10p",36.6,0,0,0
"11p",0,0,0,6.99
"12p",47.08,0,0,0
"16p",0.84,0,15.78,9.47
"17p",0,0,0,93.44
"18p",22.1,0,0,36.65
"19p",7.48,0,8.67,19.8
"20p",2.13,0,74.66,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",4.39,0,0,0
"1q",12.74,0,6.7,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,51.28,0
"5q",0,0,24.82,0
"6q",45.62,0,0,0
"7q",18.44,0,0,0
"8q",47.81,0,0,0
"9q",81.23,0,0,0
"10q",5.69,0,23.25,3.06
"11q",0,0,0,0
"12q",0,0,0.11,0
"13q",0.92,0,1.77,0
"14q",17.68,0,31.31,0
"15q",0.64,0,0,3.47
"16q",0,0,0,0
"17q",4.41,0,1.35,0
"18q",1.69,0,91.69,0
"19q",7.62,0,0,89.72
"20q",22.49,0,0,0
"21q",0,0,54.09,10.65
"22q",0,0,0.12,64.41
"Yq",0,0,100,0
"Xq",2.18,0,0,0
