"","GAIN","AMPLI","LOSS","LOH"
"1p",1.09,0,37.17,0
"2p",2.55,0,4.42,0
"3p",0.2,0,21.03,0
"4p",7.14,0,0,0
"5p",0,0,9.95,0
"6p",0.86,0,53.19,0
"7p",10.12,0,33.72,0
"8p",3.42,0,0.6,0
"9p",0,0,59.55,0
"10p",0,0,98.9,0
"11p",0,0,52.41,0
"12p",2.49,0,0,0
"16p",5.86,0,2.96,0
"17p",0,0,12.21,13.34
"18p",57.97,0,0,0
"19p",0,0,100,0
"20p",7.8,0,92.11,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,60.75,0
"2q",0.07,0,33.94,0
"3q",0,0,79.35,0
"4q",0.23,0,0,2.94
"5q",0,0,44.45,0
"6q",0,0,27.42,0
"7q",3.95,0,70.6,0
"8q",0.21,0,0.02,0
"9q",8.7,0,0.52,0
"10q",0.3,0,46.06,0
"11q",2.92,0,27.78,0
"12q",0.59,0,0.47,0
"13q",0,0,100,0
"14q",0,0,31.19,0
"15q",20.45,0,38.87,0
"16q",15.39,0,24.5,0
"17q",14.67,0,0.38,0
"18q",4.5,0,84.41,0
"19q",0,0,29.79,0
"20q",19.51,0,0,10.07
"21q",0,0,15.56,10.12
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",5.39,0,0,7.48
