"","GAIN","AMPLI","LOSS","LOH"
"1p",26.66,0,0,70.34
"2p",36.3,0,0,88.65
"3p",48.94,0,0.25,3.18
"4p",22.32,0,0,100
"5p",99.32,0,0,0
"6p",61.25,0,0,100
"7p",80.15,0,0,0
"8p",29.79,0,23.5,47.57
"9p",81.97,0,0,13.12
"10p",56.82,0,0,0
"11p",97.67,0,0,11.41
"12p",99.7,0,0,0
"16p",75.26,0,2.66,100
"17p",43.11,0,0,99.89
"18p",0,0,18.09,99.9
"19p",100,0,0,100
"20p",27.16,0,0,53.45
"21p",85.12,0,0,0
"Yp",0,0,99.93,0
"Xp",26.28,0,0,99.81
"1q",97.96,0,0,0
"2q",50.32,0,0.36,48.38
"3q",77.4,0,0,0
"4q",42.99,0,0,99.92
"5q",19.07,0,29.37,84.1
"6q",28.22,0,0.35,57.4
"7q",29.63,0,0.25,0
"8q",97.84,0,0,0
"9q",44.24,0,5.42,96.12
"10q",25.66,0,1.22,0
"11q",79.34,0,0,3.38
"12q",51.69,0,0,2.63
"13q",41.6,0,0,0
"14q",25.06,0,0,98.92
"15q",23.27,0,0,96.65
"16q",100,0,0,100
"17q",21.32,0,0,0
"18q",29.38,0,0,99.99
"19q",79.52,0,0,99.97
"20q",0,0,0,0
"21q",50.26,0,0,0
"22q",100,0,0,100
"Yq",0,0,100,0
"Xq",64.04,0,0,100
