"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,16.48,0
"2p",0.3,0,0,0
"3p",0.49,0,0.7,0
"4p",0,0,0,0
"5p",98.74,0,0.51,0
"6p",0,0,0.15,0
"7p",100,0,0,0
"8p",99.01,0,0.6,0
"9p",0.62,0,0,0
"10p",0,0,0,0
"11p",0,0,0.68,5.08
"12p",22.73,0,0,0
"16p",98.61,0,0,15.19
"17p",100,0,0,0
"18p",0,0,0,0
"19p",94.27,0,0.16,0
"20p",97.2,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,9.13
"1q",12.44,0,0,0
"2q",0,0,10.93,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",64.61,0,0,35.44
"6q",0,0,0,3.32
"7q",98.41,0,0,2.9
"8q",98.58,0,0,0
"9q",0,0,0.1,0
"10q",0,0,0,0
"11q",0,0,0,3.31
"12q",38.84,0,3.03,0
"13q",0,0,0,100
"14q",0,0,0.07,0
"15q",0.33,0,0,0
"16q",98.75,0,0,0
"17q",96.5,0,0,78.22
"18q",0,0,0,0
"19q",99.83,0,0,0
"20q",97.45,0,0,0
"21q",100,0,0,0
"22q",0.14,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,3.88
