"","GAIN","AMPLI","LOSS","LOH"
"1p",8.57,0,0.03,92.46
"2p",100,0,0,97.8
"3p",9.58,0,0,86.15
"4p",14.05,0,0,0
"5p",41.81,0,0,0
"6p",8.85,0,24.66,9.81
"7p",37.79,0,0,0
"8p",6.65,0,24.11,0
"9p",33.67,0,0,82.95
"10p",26.19,0,0,0
"11p",0.54,0,2.29,100
"12p",99.7,0,0,0
"16p",41.26,0,0,12.41
"17p",12.12,0,23.65,30.07
"18p",93.11,0,0,99.9
"19p",7.12,0,0,100
"20p",14.3,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",37.78,0,0,3.6
"2q",100,0,0,100
"3q",41.26,0,0.36,0
"4q",31.88,0,2.87,75.28
"5q",35.63,0,0,0
"6q",5.18,0,27.33,7.91
"7q",21.33,0,0.48,0
"8q",5.17,0,0,0
"9q",97.75,0,0,96.12
"10q",28.39,0,32.89,0
"11q",1.15,0,0.3,69.53
"12q",61.83,0,0,62.31
"13q",28.02,0,0,0
"14q",9.93,0,9.29,36.08
"15q",20.42,0,0,47.01
"16q",33,0,0,0
"17q",35.36,0,0,36.81
"18q",11.09,0,0,55.36
"19q",59.4,0,0,0
"20q",38.27,0,0,0
"21q",100,0,0,100
"22q",55.45,0,0,78.77
"Yq",0,0,0,0
"Xq",0.26,0,0,0
