"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,3.5
"3p",10.47,0,56.05,4.52
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.32,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0.38,0
"16p",2.31,0,0,7.79
"17p",0,0,90,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,6.29
"1q",0,0,0,0
"2q",0,0,0,2.33
"3q",0,0,6.06,0
"4q",0.24,0,0,0
"5q",28.85,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",14.38,0,0,0
"9q",0,0,40.63,0
"10q",1.46,0,0,0
"11q",0,0,0,0
"12q",0.08,0,0.04,0
"13q",3.88,0,0,0
"14q",0,0,0,0
"15q",1.08,0,0,0
"16q",0,0,0,6.12
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",1.16,0,0,0
"21q",0,0,0,0
"22q",15.2,0,0,0
"Yq",0,0,0,0
"Xq",3.82,0,0,3.94
