"","GAIN","AMPLI","LOSS","LOH"
"1p",95.63,0,0,0
"2p",99.57,0,0,0
"3p",32.63,0,0,93.57
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",77.45,0,0,0
"7p",77.01,0,0,0
"8p",0,0,0.6,0
"9p",0,0,0,0
"10p",100,0,0,0
"11p",99.13,0,0,0
"12p",59.26,0,0,0
"16p",100,0,0,9.42
"17p",96.59,0,0,0
"18p",0,0,0,99.9
"19p",75.27,0,0,25.69
"20p",2.59,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",68.3,0,0,0
"3q",48.95,0,0,0
"4q",62.77,0,0,2.01
"5q",100,0,0,0
"6q",29.52,0,0,0
"7q",38.64,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",60.82,0,0,0
"11q",50.74,0,0,0
"12q",39.36,0,0,0
"13q",52.93,0,0,0
"14q",37.93,0,0,0
"15q",25.71,0,0,0
"16q",100,0,0,0
"17q",49.67,0,0,0
"18q",66.75,0,0,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",59.34,0,0,0
"22q",34.88,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
