"","GAIN","AMPLI","LOSS","LOH"
"1p",6.26,0,0,0
"2p",0.37,0,0,28.19
"3p",39.75,0,9.93,0
"4p",0,0,99,0
"5p",0,0,7.22,0
"6p",0,0,81.73,0
"7p",99.95,0,0,4.93
"8p",14.68,0,1.67,0
"9p",0,0,99.95,0
"10p",0,0,100,0
"11p",0,0,1.45,0
"12p",0,0,0.88,0
"16p",0,0,99.99,0
"17p",11.24,0,1.05,0
"18p",0,0,0.83,0
"19p",19.1,0,0.23,0
"20p",40.04,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,0.76,0
"2q",0.23,0,34.83,16.87
"3q",97.05,0,0,0
"4q",0,0,87.06,0
"5q",0,0,63.83,2.42
"6q",0,0,81.2,0
"7q",99.94,0,0,0
"8q",1.16,0,0.44,2.85
"9q",34.83,0,28.04,0
"10q",0,0,100,0
"11q",0.42,0,0,0
"12q",8.17,0,38.08,0
"13q",0,0,99.89,0
"14q",0,0,98.89,0
"15q",6.57,0,36.04,0
"16q",0,0,99.93,0
"17q",60.62,0,4.02,0
"18q",0,0,0,0
"19q",23.07,0,51.6,0
"20q",34.88,0,0,0
"21q",3.92,0,2.75,0
"22q",0,0,99.93,0
"Yq",100,0,0,0
"Xq",0.26,0,0,0
