"","GAIN","AMPLI","LOSS","LOH"
"1p",0.04,0,0.47,0
"2p",0.63,0,0,2.93
"3p",0,0,66.2,0
"4p",0,0,0,0
"5p",0.13,0,0,0
"6p",0.43,0,0,0
"7p",0.48,0,0,0
"8p",0,0,3.32,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,0.52,10.33
"12p",0,0,0,0
"16p",0,0,4.72,0
"17p",0,0,99.89,0
"18p",0,0,100,0
"19p",0,0,57.32,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.94,0,0,4.42
"1q",0.51,0,0.62,0
"2q",0.26,0,2.51,0
"3q",0.33,0,22.9,0
"4q",1.22,0,6.87,0
"5q",0,0,0,0
"6q",0,0,17.15,0
"7q",0,0,19.88,0
"8q",0,0,0,0
"9q",1.68,0,32.31,0
"10q",0,0,22.82,0
"11q",57.12,0,0,4.34
"12q",0,0,0,2.63
"13q",0,0,0,0
"14q",65.31,0,0,0
"15q",0.36,0,0.36,0
"16q",0,0,0,0
"17q",0,0,77.42,0
"18q",0,0,99.99,0
"19q",1.16,0,12.63,10.07
"20q",0,0,18.25,0
"21q",0,0,1.57,0
"22q",19.72,0,39.42,39.42
"Yq",0,0,0,0
"Xq",0,0,71.5,7.1
