"","GAIN","AMPLI","LOSS","LOH"
"1p",25.1,0,26.85,0
"2p",42.58,0,0,0
"3p",10.01,0,6.91,4.65
"4p",48.45,0,0,0
"5p",94.73,0,0,0
"6p",52.31,0,0,85.44
"7p",77.71,0,0,0
"8p",54.62,0,0,15.61
"9p",0,0,0.63,82.95
"10p",100,0,0,0
"11p",0,0,0.53,21.12
"12p",40,0,0,0
"16p",33.28,0,0,9.48
"17p",47.37,0,28.06,0
"18p",28.78,0,0,0
"19p",15.54,0,0,94.79
"20p",31.28,0,0,0
"21p",0,0,0,0
"Yp",88.08,0,0,0
"Xp",4.72,0,49.1,0
"1q",41.14,0,0,0
"2q",26.15,0,2.66,22.86
"3q",15.44,0,0,9.45
"4q",43.22,0,1.72,2.91
"5q",31.29,0,0,0
"6q",44.72,0,0,3.04
"7q",5.77,0,0,9.97
"8q",53.89,0,0,14.48
"9q",14,0,0,48.94
"10q",5.64,0,7.09,4.53
"11q",73.29,0,0,5.35
"12q",59.23,0,0,80.8
"13q",62.58,0,0,0
"14q",19.49,0,0,0
"15q",15.89,0,0,0
"16q",7.39,0,16.81,48.02
"17q",58.66,0,0,0
"18q",31.21,0,3.06,0
"19q",100,0,0,0
"20q",36.26,0,0,0
"21q",0,0,0,100
"22q",26.31,0,0.12,0
"Yq",100,0,0,0
"Xq",76.13,0,0,0
