"","GAIN","AMPLI","LOSS","LOH"
"1p",2.74,0,0.03,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",23.52,0,0.14,0
"5p",99.94,0,0,0
"6p",0.41,0,0.46,0
"7p",99.97,0,0,0
"8p",3.82,0,3.31,6.52
"9p",7.23,0,0,0
"10p",92.86,0,0,0
"11p",0,0,3.06,8.23
"12p",0,0,1.62,8.98
"16p",1.28,0,0,7.79
"17p",0,0,1.26,30.03
"18p",0,0,0,0
"19p",0,0,0.65,34.39
"20p",99.96,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",31.08,0,0,4.59
"1q",0,0,0.81,0
"2q",0,0,0,0
"3q",0,0,0.34,0
"4q",0,0,0,2.37
"5q",0,0,0,0
"6q",0.23,0,0,0
"7q",98.17,0,0,0
"8q",95.16,0,0,0
"9q",50.19,0,0,0
"10q",1.44,0,0,0
"11q",2.79,0,0.73,0
"12q",0,0,1.17,10.43
"13q",98.66,0,0,0
"14q",0.39,0,0,22.35
"15q",0.7,0,11.5,21.29
"16q",0,0,0,0
"17q",0,0,2.88,21
"18q",0,0,0.17,4.35
"19q",0,0,0,11.9
"20q",99.83,0,0,0
"21q",0,0,6.1,0
"22q",0.24,0,0.2,0
"Yq",0,0,0,0
"Xq",15.14,0,0,12.09
