"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0,0,0,0
"3p",0.63,0,6.85,9.76
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0.1,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,10.55
"17p",0,0,0,0
"18p",0,0,0,0
"19p",44.02,0,0.24,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.03,0
"1q",0,0,2.19,0
"2q",0,0,0.34,6.68
"3q",0,0,0,2.81
"4q",0,0,0.74,3.23
"5q",0,0,0,0
"6q",0,0,0.62,15.07
"7q",2.9,0,0,3.08
"8q",0,0,0,0
"9q",0.13,0,0,0
"10q",0,0,0.75,0
"11q",0,0,0.38,0
"12q",0,0,0.28,0
"13q",0,0,0.26,0
"14q",0,0,1.73,2.98
"15q",0.1,0,0.48,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",10.06,0,0.55,0
"19q",0,0,99.97,0
"20q",0,0,0,0
"21q",12.74,0,0,0
"22q",48.42,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
