"","GAIN","AMPLI","LOSS","LOH"
"1p",0.07,0,0.35,0
"2p",0,0,0,0
"3p",0,0,0.4,0
"4p",0.61,0,0,0
"5p",0.1,0,0.73,0
"6p",0,0,53.05,0
"7p",0,0,0.33,0
"8p",0,0,99.66,0
"9p",0.63,0,0,0
"10p",0,0,100,0
"11p",0,0,0.24,0
"12p",0,0,0.56,0
"16p",11.35,0,1.3,0
"17p",1.53,0,0.66,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",1.04,0,1.41,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.34,0,0.19,0
"1q",0,0,33.27,2.64
"2q",0.16,0,0.31,0
"3q",0.33,0,0.3,0
"4q",0.18,0,0.22,0
"5q",0.19,0,0.23,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",0,0,55.47,0
"9q",0.31,0,0.4,0
"10q",0,0,65.58,0
"11q",0,0,0.9,0
"12q",0.06,0,0.2,0
"13q",0,0,68.78,0
"14q",0,0,97.1,0
"15q",0,0,99.79,0
"16q",0,0,0.97,0
"17q",0,0,39.15,0
"18q",0,0,0.08,0
"19q",0,0,0.2,0
"20q",0,0,0,0
"21q",1.1,0,1.06,0
"22q",0,0,73.69,0
"Yq",0,0,0,0
"Xq",0.25,0,0.05,0
