"","GAIN","AMPLI","LOSS","LOH"
"1p",0.13,0,0.72,0
"2p",0,0,0,0
"3p",3.33,0,0,0
"4p",0,0,0,0
"5p",1.74,0,0,0
"6p",0.28,0,0,0
"7p",0,0,0,0
"8p",2.95,0,83.94,0
"9p",0,0,0.11,0
"10p",0,0,0,0
"11p",0,0,1.12,5.08
"12p",0,0,0.71,0
"16p",0,0,0.46,8.35
"17p",0,0,0.28,0
"18p",1.64,0,0,0
"19p",0,0,0.51,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0.13,0,0.26,0
"3q",0.25,0,0.24,2.56
"4q",0,0,17.77,0
"5q",0.45,0,0.14,2.56
"6q",0.28,0,0,0
"7q",0.59,0,0.69,0
"8q",0,0,1.01,0
"9q",0.06,0,0.43,0
"10q",0.78,0,1.44,0
"11q",0.02,0,0.53,0
"12q",0.27,0,0.5,0
"13q",1.13,0,0,0
"14q",0.61,0,0.33,0
"15q",1.66,0,1.53,0
"16q",0.32,0,0,0
"17q",0.16,0,0.08,4.76
"18q",0,0,0.24,0
"19q",0.97,0,1.55,10.13
"20q",1.18,0,0.16,0
"21q",0,0,0,0
"22q",1.74,0,2.11,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
