"","GAIN","AMPLI","LOSS","LOH"
"1p",36.03,0,0,0
"2p",0,0,0,0
"3p",1.88,0,0,3.34
"4p",0.53,0,0,0
"5p",85.36,0,0,0
"6p",10.27,0,0,0
"7p",32.99,0,0,0
"8p",0,0,0,0
"9p",13.14,0,0,0
"10p",0,0,71.37,8.9
"11p",5.03,0,81.18,0
"12p",0,0,0.84,0
"16p",12.73,0,47.45,0
"17p",0,0,0.32,99.89
"18p",0,0,100,0
"19p",1.09,0,33.34,0
"20p",39.24,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",3.17,0,0,8.66
"1q",29.86,0,0,0
"2q",0.9,0,0.21,2.27
"3q",0,0,0,0
"4q",1.98,0,0,0
"5q",30.77,0,0,0
"6q",0,0,0,0
"7q",11.15,0,0,0
"8q",0.39,0,0,0
"9q",3.23,0,0,0
"10q",0.17,0,3.76,3.45
"11q",1.07,0,75.21,0
"12q",0.33,0,0.92,0
"13q",0.36,0,52.48,0
"14q",0.37,0,0.55,0
"15q",1.23,0,0.35,0
"16q",2.33,0,97.64,0
"17q",55.81,0,0,94.21
"18q",0,0,99.99,0
"19q",5.09,0,4.13,0
"20q",35.34,0,0,0
"21q",0,0,1.28,0
"22q",0,0,70.43,0
"Yq",0,0,0,0
"Xq",12.59,0,0,7.76
