"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.33,0,0.19,3.7
"4p",0,0,0,0
"5p",0.8,0,0,0
"6p",0,0,0.1,0
"7p",0,0,0.07,0
"8p",0,0,0.56,0
"9p",0,0,0.19,0
"10p",0,0,0,0
"11p",0,0,0.14,0
"12p",0,0,0,0
"16p",11.46,0,0,7.79
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0.01,0
"3q",0,0,0,2.48
"4q",0,0,0.17,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0,0,0.28,3.6
"9q",0.16,0,0,0
"10q",0,0,0.04,2.88
"11q",0,0,0,0
"12q",0,0,1.55,0
"13q",0,0,0.27,0
"14q",0,0,0,0
"15q",0.92,0,0.23,0
"16q",0,0,0,0
"17q",0,0,1.3,0
"18q",0,0,0,0
"19q",7.36,0,0,0
"20q",0.51,0,0,0
"21q",0,0,0.5,0
"22q",0.16,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
