"","GAIN","AMPLI","LOSS","LOH"
"1p",8.98,0,0,34.46
"2p",17.68,0,0,0
"3p",20.06,0,0,77.37
"4p",30.29,0,0.52,0
"5p",16.13,0,0.59,0
"6p",20.64,0,0,0
"7p",25.39,0,11.08,41.06
"8p",10.91,0,23.73,41.85
"9p",0,0,0.59,0
"10p",30.94,0,18.94,0
"11p",5.45,0,5.97,87.88
"12p",29.07,0,0,0
"16p",18.28,0,0,7.79
"17p",94.17,0,0,99.89
"18p",54.83,0,0,0
"19p",25.39,0,20.88,24.62
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",49.52,0,0,4.64
"1q",29.51,0,0,0
"2q",70.21,0,0,4.67
"3q",39.58,0,0,0
"4q",19.25,0,12.41,41.86
"5q",18.35,0,38.69,18.34
"6q",17.38,0,5.96,27.95
"7q",23.32,0,0,0
"8q",28.65,0,7.23,42.77
"9q",0,0,31.93,0
"10q",16.76,0,0,3.03
"11q",16.64,0,4.43,32.71
"12q",28.29,0,0,36.85
"13q",38.36,0,0,29.48
"14q",11.05,0,0,3.09
"15q",30.25,0,0.15,74.87
"16q",47.29,0,0,0
"17q",27.93,0,0,100
"18q",10.02,0,29.49,0
"19q",27.35,0,0,0
"20q",45.05,0,0,0
"21q",16.9,0,0,0
"22q",34.4,0,7.56,0
"Yq",0,0,0,0
"Xq",22.84,0,0,3.84
