"","GAIN","AMPLI","LOSS","LOH"
"1p",95.63,0,0,0
"2p",99.57,0,0,0
"3p",56.22,0,0,93.57
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",82.68,0,0,0
"7p",80.35,0,0,0
"8p",0,0,0.6,0
"9p",0,0,0,0
"10p",100,0,0,0
"11p",99.9,0,0,0
"12p",98.68,0,0,0
"16p",100,0,0,9.42
"17p",99.91,0,0,0
"18p",0,0,0,99.9
"19p",99.89,0,0,25.69
"20p",2.59,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",100,0,0,0
"3q",99.38,0,0,0
"4q",99.66,0,0,2.01
"5q",100,0,0,0
"6q",36.86,0,0,0
"7q",99.93,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",78.54,0,0,0
"11q",99.55,0,0,0
"12q",97.68,0,0,0
"13q",99.99,0,0,0
"14q",98.1,0,0,0
"15q",25.71,0,0,0
"16q",100,0,0,0
"17q",99.3,0,0,0
"18q",98.54,0,0,0
"19q",100,0,0,0
"20q",0,0,0,0
"21q",98.52,0,0,0
"22q",96.28,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
