"","GAIN","AMPLI","LOSS","LOH"
"1p",6.48,0,93.51,0
"2p",80.19,0,0,4.47
"3p",89.76,0,0,0
"4p",53.14,0,0,0
"5p",79.7,0,0,6.8
"6p",0,0,0,6.22
"7p",81.87,0,0,0
"8p",81.81,0,0.56,0
"9p",0,0,0,82.95
"10p",0,0,0,0
"11p",35.4,0,0,0
"12p",64.92,0,0,0
"16p",18.88,0,0,16.91
"17p",100,0,0,0
"18p",36.35,0,0,0
"19p",0,0,0,0
"20p",62.11,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",100,0,0,0
"2q",97.8,0,0,0
"3q",53.79,0,0,0
"4q",28.55,0,0,0
"5q",48.47,0,0,0
"6q",0,0,0,0
"7q",46.78,0,0,0
"8q",72.41,0,0,6.24
"9q",0,0,0,96.12
"10q",0,0,0,0
"11q",48.55,0,0,7.06
"12q",45.92,0,0,3.4
"13q",43.6,0,0,2.65
"14q",0,0,1.39,3.05
"15q",0,0,0,0
"16q",39.75,0,0,0
"17q",60.86,0,0,5.29
"18q",43.18,0,0,0
"19q",0,0,0,9.2
"20q",39.47,0,0,0
"21q",40.45,0,0,0
"22q",38.82,0,0,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
