"","GAIN","AMPLI","LOSS","LOH"
"1p",99.93,0,0,0
"2p",25.23,0,0,0
"3p",0.37,0,0.45,100
"4p",0,0,0,100
"5p",88.32,0,0,0
"6p",8.25,0,2.21,81.51
"7p",2.74,0,1.13,88.83
"8p",5,0,0.56,0
"9p",0,0,6.92,82.95
"10p",40.1,0,0,0
"11p",29.91,0,0.6,0
"12p",69.11,0,0,0
"16p",76.99,0,0,0
"17p",78.89,0,0,25.36
"18p",0,0,0,0
"19p",76.39,0,0,0
"20p",77.9,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",45.5,0,0,0
"1q",63.1,0,0,0
"2q",30.96,0,0,0
"3q",14.13,0,0,6.35
"4q",43.6,0,0,2.34
"5q",0,0,0.24,84.1
"6q",96.13,0,0,38.75
"7q",14.88,0,0,0
"8q",23.08,0,0.27,0
"9q",99.98,0,0,96.12
"10q",18.13,0,0,0
"11q",9.47,0,23.14,54.26
"12q",28.74,0,0,0
"13q",0,0,3.31,100
"14q",22.05,0,6.32,33.81
"15q",53.59,0,0,0
"16q",65.85,0,0,0
"17q",13.76,0,0,11.19
"18q",2.93,0,0.65,0
"19q",0,0,0.48,0
"20q",50.72,0,0,0
"21q",27.3,0,0,55.45
"22q",76.28,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
