"","GAIN","AMPLI","LOSS","LOH"
"1p",3.94,0,4.79,28.99
"2p",10.79,0,0,0
"3p",24.92,0,0,0
"4p",82.19,0,0.1,0
"5p",39.65,0,0,0
"6p",37.78,0,0,0
"7p",2.17,0,0,42.91
"8p",0,0,83.84,0
"9p",45.14,0,0.52,0
"10p",27.32,0,0,0
"11p",5.77,0,0,100
"12p",40.35,0,0,0
"16p",91.09,0,0,10.55
"17p",0.82,0,42.4,0
"18p",27.21,0,0,60.6
"19p",30.59,0,0.13,0
"20p",55.78,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",7.04,0,0,93.4
"1q",3.61,0,0,0
"2q",30.92,0,0,1.97
"3q",63.28,0,0,0
"4q",31.72,0,0,0
"5q",47.35,0,0,0
"6q",2.62,0,84.09,0
"7q",23.15,0,0,6.3
"8q",0,0,0,0
"9q",82.17,0,0,0
"10q",0,0,0,99.99
"11q",0.48,0,0.28,79.92
"12q",23.85,0,13.67,34.75
"13q",1.87,0,0,100
"14q",54.93,0,0,55.13
"15q",62.76,0,0,0
"16q",29.21,0,7.76,16.53
"17q",39.03,0,9.49,17.06
"18q",3.26,0,0,74.13
"19q",35.21,0,0,0
"20q",7.1,0,0,0
"21q",23.02,0,36.92,0
"22q",7.11,0,0,92.82
"Yq",0,0,0,0
"Xq",58.85,0,0,5
