"","GAIN","AMPLI","LOSS","LOH"
"1p",21.61,0,0,0
"2p",0,0,9.75,10.25
"3p",1.13,0,0.38,0
"4p",31.87,0,0,0
"5p",21.45,0,0,0
"6p",0,0,10.93,100
"7p",0,0,0,0
"8p",0,0,89.21,0
"9p",3.56,0,71.39,0
"10p",96.75,0,3.2,100
"11p",0,0,19.97,18.91
"12p",27.52,0,0,0
"16p",4.21,0,0.91,0
"17p",0,0,95.54,0
"18p",39.07,0,60.88,0
"19p",24.79,0,28.26,0
"20p",8.68,0,36.44,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,43.56,0
"1q",10.37,0,0,3.6
"2q",16.63,0,24.89,0
"3q",42.37,0,8.08,8.16
"4q",19.02,0,19.02,60.36
"5q",3.28,0,17.1,32.48
"6q",0,0,100,0
"7q",59.6,0,0,0
"8q",28.63,0,15.46,3.02
"9q",0,0,89.27,0
"10q",3.55,0,30.78,27.11
"11q",33.4,0,0.42,31.72
"12q",3.24,0,66.93,0
"13q",3,0,93.88,0
"14q",0,0,2.56,0
"15q",3.6,0,30.97,0
"16q",0,0,0,0
"17q",0,0,64.57,0
"18q",18.8,0,36.03,0
"19q",28.53,0,31.55,0
"20q",23.89,0,0,9.1
"21q",26.9,0,0.75,0
"22q",0,0,76.28,0
"Yq",0,0,0,0
"Xq",17.87,0,14.42,0
