"","GAIN","AMPLI","LOSS","LOH"
"1p",0.58,0,8.16,0
"2p",0,0,0.17,0
"3p",0,0,98.06,0
"4p",0,0,5.84,0
"5p",0.82,0,3.2,0
"6p",8.18,0,0,0
"7p",0,0,0,0
"8p",5.6,0,75.95,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,6.17,0
"12p",2.2,0,53.3,0
"16p",14.16,0,1.52,13.65
"17p",0,0,99.89,0
"18p",3.56,0,3.5,0
"19p",0,0,58.01,0
"20p",0,0,34.61,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.64,0
"1q",0.1,0,0,0
"2q",0,0,10.43,0
"3q",1.57,0,2.49,0
"4q",0.41,0,15.6,0
"5q",38.2,0,40.87,15.75
"6q",0,0,21.22,0
"7q",0,0,0,2.76
"8q",99.26,0,0,8.95
"9q",0,0,82.58,17.48
"10q",24.47,0,0.4,0
"11q",0.16,0,39.23,0
"12q",3.2,0,27.34,0
"13q",0,0,99.67,0
"14q",25.73,0,25.01,0
"15q",1.22,0,45.28,0
"16q",0,0,60.36,0
"17q",41.36,0,1.88,4.85
"18q",7.05,0,85.25,6.29
"19q",80.3,0,0,0
"20q",91.48,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",0,0,65.11,28.14
