"","GAIN","AMPLI","LOSS","LOH"
"1p",12.83,0,9.16,3.01
"2p",0,0,0.09,0
"3p",6.78,0,0.59,8.6
"4p",6.1,0,0,5.19
"5p",1.21,0,0,0
"6p",0,0,9.56,0
"7p",1.1,0,0.18,0
"8p",0.73,0,0.04,0
"9p",0,0,0.33,7.96
"10p",0,0,1.42,0
"11p",2.84,0,0.89,7.79
"12p",3.1,0,1.2,0
"16p",2.42,0,9.73,0
"17p",0,0,0.15,0
"18p",0,0,20.17,0
"19p",0,0,1.16,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,99.24,0
"1q",0,0,11.41,0
"2q",0,0,0.29,7.98
"3q",1.75,0,0,2.71
"4q",0,0,0.27,0
"5q",0,0,0.04,0
"6q",0,0,0,4.02
"7q",0,0,0,0
"8q",0.89,0,0.09,7.19
"9q",11.14,0,0,4.07
"10q",2.32,0,0.02,12.48
"11q",0.19,0,0.17,0
"12q",1.08,0,10.39,0
"13q",0.37,0,5.81,0
"14q",0.43,0,0.87,0
"15q",1.99,0,9.28,4.36
"16q",0,0,0,0
"17q",1.55,0,1.43,0
"18q",0.4,0,5.2,0
"19q",0,0,57.97,0
"20q",0,0,0.94,0
"21q",0,0,0,0
"22q",0.35,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
