"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,1.69,0
"2p",0,0,99.98,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0.74,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0.61,0
"9p",0,0,20.53,0
"10p",0,0,0.57,0
"11p",0,0,0,0
"12p",47.32,0,0,0
"16p",0,0,0,10.26
"17p",0,0,100,99.89
"18p",99.18,0,0,0
"19p",1.58,0,0.86,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,51.43,0
"3q",9.63,0,42.16,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",19.35,0,0,0
"7q",0,0,0,0
"8q",0.94,0,0,0
"9q",0,0,1.12,0
"10q",0,0,0,0
"11q",0,0,86.17,0
"12q",0.52,0,0.44,0
"13q",0,0,99.98,0
"14q",0,0,0.67,0
"15q",0,0,99.76,0
"16q",0,0,0,0
"17q",24.14,0,60.99,0
"18q",0,0,0.77,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",3.97,0,0,0
"22q",6.07,0,0,0
"Yq",0,0,100,0
"Xq",0,0,0,0
