"","GAIN","AMPLI","LOSS","LOH"
"1p",0.15,0,7.31,0
"2p",1.88,0,0.89,0
"3p",0,0,38.91,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.59,0,25.02,0
"7p",0,0,1.68,0
"8p",0.6,0,0,0
"9p",0,0,100,0
"10p",0.61,0,0.71,0
"11p",0,0,0.71,12.18
"12p",0,0,0,0
"16p",2.73,0,0,11.71
"17p",0,0,78.89,0
"18p",0,0,0,0
"19p",0,0,99.9,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",2.65,0,0,0
"Xp",4.3,0,0,0
"1q",0.51,0,12.18,0
"2q",0.2,0,4.18,2.59
"3q",0,0,0.25,0
"4q",0.19,0,47.64,0
"5q",0.07,0,36.8,1.94
"6q",0.29,0,0.3,0
"7q",0.44,0,3.88,2.86
"8q",0.59,0,0.28,0
"9q",0,0,95.13,0
"10q",0,0,10.1,0
"11q",0,0,0.94,0
"12q",0.1,0,0,0
"13q",0,0,99.96,0
"14q",0.11,0,0.49,0
"15q",0.37,0,0.45,0
"16q",1.39,0,4.6,0
"17q",15.21,0,18.66,0
"18q",0,0,99.2,0
"19q",0.31,0,17.65,0
"20q",86.67,0,0,0
"21q",0.82,0,9.69,0
"22q",1.74,0,1.03,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
